"locality_id","sensor_name","height","datetime","time_to","value","year","month"
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2023-03-01,2023-04-01,-14.8365885416667,2023,3
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2023-04-01,2023-05-01,-11.384765625,2023,4
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2023-05-01,2023-06-01,-9.86393229166667,2023,5
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2023-06-01,2023-07-01,-0.893880208333333,2023,6
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2023-07-01,2023-08-01,6.82682291666667,2023,7
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2023-08-01,2023-09-01,3.9453125,2023,8
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2023-09-01,2023-10-01,0.168619791666667,2023,9
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2023-10-01,2023-11-01,-0.807291666666667,2023,10
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2023-11-01,2023-12-01,-3.693359375,2023,11
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2023-12-01,2024-01-01,-12.3125,2023,12
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-01-01,2024-02-01,-19.025390625,2024,1
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-02-01,2024-03-01,-16.0709635416667,2024,2
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-03-01,2024-04-01,-16.720703125,2024,3
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-04-01,2024-05-01,-11.70703125,2024,4
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-05-01,2024-06-01,-9.63671875,2024,5
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-06-01,2024-07-01,-1.384765625,2024,6
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-07-01,2024-08-01,1.8125,2024,7
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-08-01,2024-09-01,2.96354166666667,2024,8
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-09-01,2024-10-01,0.643880208333333,2024,9
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-10-01,2024-11-01,-1.20833333333333,2024,10
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-11-01,2024-12-01,-9.26171875,2024,11
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2024-12-01,2025-01-01,-17.3333333333333,2024,12
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2025-01-01,2025-02-01,-18.4088541666667,2025,1
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2025-02-01,2025-03-01,-18.0540364583333,2025,2
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2025-03-01,2025-04-01,-18.30859375,2025,3
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2025-04-01,2025-05-01,-13.1647135416667,2025,4
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2025-05-01,2025-06-01,-9.90625,2025,5
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2025-06-01,2025-07-01,-0.643880208333333,2025,6
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2025-07-01,2025-08-01,2.52213541666667,2025,7
"TOMST_01_QHI","TMS_T1_mean_min","soil 8 cm",2025-08-01,2025-09-01,NA,2025,8
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2022-07-01,2022-08-01,NA,2022,7
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2022-08-01,2022-09-01,7.35026041666667,2022,8
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2022-09-01,2022-10-01,6.41471354166667,2022,9
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2022-10-01,2022-11-01,0,2022,10
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2022-11-01,2022-12-01,-2.1796875,2022,11
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2022-12-01,2023-01-01,-2.62760416666667,2022,12
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-01-01,2023-02-01,-10.6321614583333,2023,1
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-02-01,2023-03-01,-10.724609375,2023,2
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-03-01,2023-04-01,-10.0305989583333,2023,3
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-04-01,2023-05-01,-10.1848958333333,2023,4
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-05-01,2023-06-01,-0.992838541666667,2023,5
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-06-01,2023-07-01,7.69075520833333,2023,6
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-07-01,2023-08-01,12.4615885416667,2023,7
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-08-01,2023-09-01,14.392578125,2023,8
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-09-01,2023-10-01,4.45638020833333,2023,9
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-10-01,2023-11-01,0.0240885416666667,2023,10
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-11-01,2023-12-01,-0.653645833333333,2023,11
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2023-12-01,2024-01-01,-3.9375,2023,12
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-01-01,2024-02-01,-11.1497395833333,2024,1
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-02-01,2024-03-01,-11.5,2024,2
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-03-01,2024-04-01,-11.0397135416667,2024,3
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-04-01,2024-05-01,-8.27604166666667,2024,4
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-05-01,2024-06-01,-1.640625,2024,5
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-06-01,2024-07-01,3.95442708333333,2024,6
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-07-01,2024-08-01,8.91927083333333,2024,7
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-08-01,2024-09-01,9.703125,2024,8
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-09-01,2024-10-01,3.962890625,2024,9
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-10-01,2024-11-01,0.446614583333333,2024,10
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-11-01,2024-12-01,-1.35546875,2024,11
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2024-12-01,2025-01-01,-8.14713541666667,2024,12
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2025-01-01,2025-02-01,-9.03841145833333,2025,1
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2025-02-01,2025-03-01,-11.7122395833333,2025,2
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2025-03-01,2025-04-01,-14.5169270833333,2025,3
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2025-04-01,2025-05-01,-8.52734375,2025,4
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2025-05-01,2025-06-01,-0.625,2025,5
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2025-06-01,2025-07-01,4.02669270833333,2025,6
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2025-07-01,2025-08-01,6.6484375,2025,7
"TOMST_01_QHI","TMS_T1_mean_max","soil 8 cm",2025-08-01,2025-09-01,NA,2025,8
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2022-07-01,2022-08-01,NA,2022,7
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2022-08-01,2022-09-01,4.59148185483871,2022,8
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2022-09-01,2022-10-01,2.57161458333333,2022,9
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2022-10-01,2022-11-01,-0.681451612903226,2022,10
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2022-11-01,2022-12-01,-3.96640625,2022,11
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2022-12-01,2023-01-01,-12.7875504032258,2022,12
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-01-01,2023-02-01,-11.6469254032258,2023,1
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-02-01,2023-03-01,-13.2371651785714,2023,2
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-03-01,2023-04-01,-12.9238911290323,2023,3
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-04-01,2023-05-01,-10.96796875,2023,4
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-05-01,2023-06-01,-5.17540322580645,2023,5
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-06-01,2023-07-01,2.5578125,2023,6
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-07-01,2023-08-01,9.07132056451613,2023,7
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-08-01,2023-09-01,7.35912298387097,2023,8
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-09-01,2023-10-01,2.29739583333333,2023,9
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-10-01,2023-11-01,-0.315020161290323,2023,10
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-11-01,2023-12-01,-2.51171875,2023,11
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2023-12-01,2024-01-01,-8.796875,2023,12
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-01-01,2024-02-01,-16.5554435483871,2024,1
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-02-01,2024-03-01,-13.6527478448276,2024,2
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-03-01,2024-04-01,-14.5738407258065,2024,3
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-04-01,2024-05-01,-10.2533854166667,2024,4
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-05-01,2024-06-01,-6.09475806451613,2024,5
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-06-01,2024-07-01,-0.0770833333333334,2024,6
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-07-01,2024-08-01,4.00554435483871,2024,7
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-08-01,2024-09-01,5.15826612903226,2024,8
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-09-01,2024-10-01,2.17916666666667,2024,9
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-10-01,2024-11-01,-0.310483870967742,2024,10
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-11-01,2024-12-01,-4.45182291666667,2024,11
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2024-12-01,2025-01-01,-11.7328629032258,2024,12
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2025-01-01,2025-02-01,-14.1965725806452,2025,1
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2025-02-01,2025-03-01,-16.2056361607143,2025,2
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2025-03-01,2025-04-01,-17.1723790322581,2025,3
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2025-04-01,2025-05-01,-10.7359375,2025,4
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2025-05-01,2025-06-01,-5.19682459677419,2025,5
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2025-06-01,2025-07-01,0.543229166666667,2025,6
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2025-07-01,2025-08-01,3.85307459677419,2025,7
"TOMST_01_QHI","TMS_T1_min_mean","soil 8 cm",2025-08-01,2025-09-01,NA,2025,8
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2022-07-01,2022-08-01,NA,2022,7
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2022-08-01,2022-09-01,3,2022,8
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2022-09-01,2022-10-01,0,2022,9
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2022-10-01,2022-11-01,-2,2022,10
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2022-11-01,2022-12-01,-6,2022,11
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2022-12-01,2023-01-01,-20.3125,2022,12
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-01-01,2023-02-01,-14.875,2023,1
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-02-01,2023-03-01,-15.25,2023,2
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-03-01,2023-04-01,-14.875,2023,3
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-04-01,2023-05-01,-11.5,2023,4
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-05-01,2023-06-01,-10,2023,5
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-06-01,2023-07-01,-0.9375,2023,6
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-07-01,2023-08-01,6.125,2023,7
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-08-01,2023-09-01,3.75,2023,8
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-09-01,2023-10-01,0.125,2023,9
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-10-01,2023-11-01,-0.875,2023,10
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-11-01,2023-12-01,-3.9375,2023,11
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2023-12-01,2024-01-01,-12.625,2023,12
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-01-01,2024-02-01,-19.375,2024,1
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-02-01,2024-03-01,-16.25,2024,2
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-03-01,2024-04-01,-16.75,2024,3
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-04-01,2024-05-01,-11.875,2024,4
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-05-01,2024-06-01,-9.75,2024,5
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-06-01,2024-07-01,-1.5,2024,6
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-07-01,2024-08-01,1,2024,7
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-08-01,2024-09-01,2.625,2024,8
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-09-01,2024-10-01,0.5,2024,9
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-10-01,2024-11-01,-1.3125,2024,10
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-11-01,2024-12-01,-9.5,2024,11
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2024-12-01,2025-01-01,-17.5,2024,12
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2025-01-01,2025-02-01,-18.625,2025,1
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2025-02-01,2025-03-01,-18.25,2025,2
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2025-03-01,2025-04-01,-18.5625,2025,3
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2025-04-01,2025-05-01,-13.75,2025,4
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2025-05-01,2025-06-01,-10.5,2025,5
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2025-06-01,2025-07-01,-0.6875,2025,6
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2025-07-01,2025-08-01,1.5,2025,7
"TOMST_01_QHI","TMS_T1_min_min","soil 8 cm",2025-08-01,2025-09-01,NA,2025,8
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2022-07-01,2022-08-01,NA,2022,7
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2022-08-01,2022-09-01,6.1875,2022,8
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2022-09-01,2022-10-01,5.875,2022,9
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2022-10-01,2022-11-01,0,2022,10
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2022-11-01,2022-12-01,-2.5,2022,11
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2022-12-01,2023-01-01,-3.75,2022,12
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-01-01,2023-02-01,-10.6875,2023,1
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-02-01,2023-03-01,-10.75,2023,2
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-03-01,2023-04-01,-10.25,2023,3
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-04-01,2023-05-01,-10.25,2023,4
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-05-01,2023-06-01,-1,2023,5
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-06-01,2023-07-01,6.375,2023,6
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-07-01,2023-08-01,11.5,2023,7
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-08-01,2023-09-01,12.625,2023,8
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-09-01,2023-10-01,4.2109375,2023,9
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-10-01,2023-11-01,0,2023,10
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-11-01,2023-12-01,-0.75,2023,11
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2023-12-01,2024-01-01,-4.1875,2023,12
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-01-01,2024-02-01,-11.375,2024,1
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-02-01,2024-03-01,-11.5,2024,2
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-03-01,2024-04-01,-11.1875,2024,3
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-04-01,2024-05-01,-8.375,2024,4
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-05-01,2024-06-01,-1.8125,2024,5
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-06-01,2024-07-01,3.125,2024,6
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-07-01,2024-08-01,8,2024,7
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-08-01,2024-09-01,9,2024,8
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-09-01,2024-10-01,3.625,2024,9
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-10-01,2024-11-01,0.3125,2024,10
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-11-01,2024-12-01,-1.375,2024,11
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2024-12-01,2025-01-01,-8.25,2024,12
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2025-01-01,2025-02-01,-9.375,2025,1
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2025-02-01,2025-03-01,-11.875,2025,2
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2025-03-01,2025-04-01,-15.125,2025,3
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2025-04-01,2025-05-01,-8.75,2025,4
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2025-05-01,2025-06-01,-0.625,2025,5
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2025-06-01,2025-07-01,3,2025,6
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2025-07-01,2025-08-01,6.0625,2025,7
"TOMST_01_QHI","TMS_T1_min_max","soil 8 cm",2025-08-01,2025-09-01,NA,2025,8
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2022-07-01,2022-08-01,NA,2022,7
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2022-08-01,2022-09-01,6.20438508064516,2022,8
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2022-09-01,2022-10-01,3.37526041666667,2022,9
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2022-10-01,2022-11-01,-0.588709677419355,2022,10
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2022-11-01,2022-12-01,-3.45364583333333,2022,11
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2022-12-01,2023-01-01,-11.554939516129,2022,12
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2023-01-01,2023-02-01,-11.3704637096774,2023,1
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2023-02-01,2023-03-01,-12.8869977678571,2023,2
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2023-03-01,2023-04-01,-12.4803427419355,2023,3
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2023-04-01,2023-05-01,-10.79453125,2023,4
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2023-05-01,2023-06-01,-4.84828629032258,2023,5
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2023-06-01,2023-07-01,5.15625,2023,6
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2023-07-01,2023-08-01,10.9831149193548,2023,7
"TOMST_01_QHI","TMS_T1_max_mean","soil 8 cm",2023-08-01,2023-09-01,8.97958669354839,2023,8
